lnG_TOTAL_pc,hhsize,hhsize2,agehead,agehead2,cochabamba,oruro,potosi,tarija,santacruz,pando,chuquisaca,beni,rural,sublease,wall_brick,wall_wood,floor_dirt,floor_cement,fridge,radio,tv,dvd,fan,car,nbeds,nkitchens,ncomputers,sheep,hfem,dependratio,wardrobe,diningset,electricity,upm,estrato,hhweight,lnz_iris
4.8303,8,64,55,3025,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,5,1,0,0,1,.6,1,0,1,26798,6,3808,5.550204
5.496763,2,4,73,5329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,1,26798,6,952,5.550204
6.660955,2,4,27,729,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,26798,6,952,5.550204
5.843376,6,36,41,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,1,0,0,0,2,1,1,1,27030,7,696,5.550204
6.10173,4,16,25,625,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,1,0,1,27030,7,464,5.550204
5.948767,6,36,39,1521,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,1,27030,7,696,5.550204
5.497577,3,9,44,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,1,.5,0,1,1,27030,7,348,5.550204
5.452358,5,25,31,961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,1.5,1,0,1,27030,7,580,5.550204
6.413527,5,25,34,1156,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,3,1,0,0,0,1.5,1,1,1,27030,7,580,5.550204
5.726626,4,16,35,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,1,1,1,1,27030,7,464,5.550204
6.871049,3,9,60,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,0,0,0,0,1,1,1,27030,7,348,5.550204
6.495125,2,4,23,529,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,1,0,1,27030,7,232,5.550204
5.465104,6,36,49,2401,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,4,1,0,0,1,.2,1,0,1,27030,7,696,5.550204
4.803074,4,16,29,841,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,3,1,0,1,27030,7,464,5.550204
5.4816,5,25,53,2809,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,1,0,0,0,.6666667,1,0,1,27030,7,580,5.550204
6.33679,6,36,42,1764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,5,1,1,1,0,.2,1,0,1,27043,7,942,5.550204
5.378354,6,36,38,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,2,0,0,1,27043,7,942,5.550204
5.996158,1,1,89,7921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,1,1,0,0,0,27043,7,157,5.550204
6.626952,2,4,63,3969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,27043,7,314,5.550204
5.562033,3,9,76,5776,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,27043,7,471,5.550204
5.364047,6,36,71,5041,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,1,0,0,0,1,1,0,1,27043,7,942,5.550204
6.753965,4,16,66,4356,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,5,2,1,0,0,.3333333,1,1,1,27043,7,628,5.550204
5.610813,7,49,42,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,2,0,1,0,2.5,1,0,1,27043,7,1099,5.550204
5.599416,5,25,38,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,1,1.5,1,0,1,27043,7,785,5.550204
6.339233,4,16,57,3249,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,1,1,0,1,1,1,1,1,27043,7,628,5.550204
7.360037,3,9,65,4225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,6,2,1,0,0,.5,1,1,1,27043,7,471,5.550204
5.484353,2,4,17,289,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,27120,6,1210,5.003946
5.455495,2,4,17,289,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,27120,6,1210,5.003946
5.878595,2,4,17,289,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,27120,6,1210,5.003946
5.175019,1,1,81,6561,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,27120,6,605,5.003946
5.931255,3,9,16,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,27120,6,1815,5.003946
5.273501,2,4,16,256,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,27120,6,1210,5.003946
7.394697,1,1,50,2500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,27120,6,605,5.003946
5.585023,1,1,14,196,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,27120,6,605,5.003946
6.801897,2,4,50,2500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,27120,6,1210,5.003946
5.568408,3,9,20,400,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,27120,6,1815,5.003946
5.22527,3,9,17,289,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,.5,0,0,0,27120,6,1815,5.003946
5.643625,1,1,36,1296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27120,6,605,5.003946
5.303891,3,9,20,400,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,27153,6,2655,5.003946
5.377272,1,1,16,256,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27153,6,885,5.003946
4.993292,2,4,20,400,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27153,6,1770,5.003946
5.863416,1,1,14,196,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,27153,6,885,5.003946
6.697341,1,1,45,2025,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27153,6,885,5.003946
5.012927,4,16,27,729,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,27153,6,3540,5.003946
5.770168,1,1,14,196,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,27153,6,885,5.003946
6.001997,1,1,19,361,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,27153,6,885,5.003946
5.045707,6,36,31,961,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,1,0,1,0,2,0,0,0,27153,6,5310,5.003946
5.107196,1,1,15,225,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27153,6,885,5.003946
4.734716,5,25,59,3481,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,.6666667,0,0,0,27153,6,4425,5.003946
5.578147,4,16,58,3364,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,1,0,1,0,0,0,0,0,27153,6,3540,5.003946
6.505278,3,9,42,1764,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,.5,0,1,1,27217,4,873,5.003946
5.64259,2,4,61,3721,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,1,1,1,1,27217,4,582,5.003946
6.891915,1,1,62,3844,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,27217,4,291,5.003946
7.269094,3,9,44,1936,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,.5,0,0,1,27217,4,873,5.003946
6.121406,4,16,43,1849,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,27217,4,1164,5.003946
6.126898,5,25,40,1600,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,3,1,0,0,0,1.5,1,1,1,27217,4,1455,5.003946
5.733067,7,49,38,1444,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,3,1,0,0,0,2.5,1,0,1,27217,4,2037,5.003946
6.321764,4,16,33,1089,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,2,1,0,0,0,1,1,0,1,27217,4,1164,5.003946
7.074131,2,4,24,576,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,2,1,0,0,0,0,1,1,1,27217,4,582,5.003946
6.294727,3,9,40,1600,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2,1,0,0,0,.5,1,0,1,27217,4,873,5.003946
6.946626,2,4,28,784,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,27217,4,582,5.003946
5.180494,8,64,39,1521,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,6,1,0,0,0,.3333333,1,1,1,27217,4,2328,5.003946
5.426659,6,36,36,1296,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,1,0,0,0,2,0,1,1,27220,4,2496,5.550204
6.693792,3,9,46,2116,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,1,0,0,0,0,1,1,1,27220,4,1248,5.550204
6.096014,8,64,42,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,1,1,0,1,27220,4,3328,5.550204
5.963897,4,16,45,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,1,0,0,0,.3333333,1,1,1,27220,4,1664,5.550204
5.879968,6,36,40,1600,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,2,1,0,0,0,1,0,0,1,27220,4,2496,5.550204
7.291145,1,1,35,1225,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,3,0,0,0,0,0,0,0,1,27220,4,416,5.550204
5.339915,3,9,76,5776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,27220,4,1248,5.550204
5.886897,5,25,30,900,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,2,1,0,0,0,1.5,1,0,0,27220,4,2080,5.550204
6.510558,2,4,59,3481,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,5,1,0,0,0,0,0,0,0,27220,4,832,5.550204
5.93579,5,25,47,2209,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,4,1,0,0,0,.6666667,0,0,1,27220,4,2080,5.550204
5.007812,5,25,45,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4,1,0,0,0,.6666667,0,0,1,27220,4,2080,5.550204
6.19129,6,36,40,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,0,0,0,1,1,1,1,27220,4,2496,5.550204
5.458642,1,1,87,7569,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,27262,4,486,5.003946
5.795412,2,4,32,1024,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,1,27262,4,972,5.003946
5.909617,5,25,45,2025,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,4,1,0,0,0,.6666667,1,1,1,27262,4,2430,5.003946
5.236484,4,16,58,3364,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,.3333333,1,0,0,27262,4,1944,5.003946
5.679118,3,9,46,2116,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,5,1,0,0,0,.5,1,1,1,27262,4,1458,5.003946
5.759259,6,36,49,2401,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,5,1,0,1,1,.5,1,1,1,27262,4,2916,5.003946
5.280829,5,25,45,2025,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,5,1,0,0,0,.6666667,1,1,1,27262,4,2430,5.003946
5.32256,7,49,43,1849,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5,2,0,0,0,1.333333,1,0,1,27262,4,3402,5.003946
4.659897,5,25,25,625,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1.5,1,0,0,27262,4,2430,5.003946
6.043491,4,16,26,676,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,.3333333,1,1,0,27262,4,1944,5.003946
5.393579,2,4,67,4489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,27262,4,972,5.003946
4.558271,6,36,49,2401,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,.5,0,0,0,27262,4,2916,5.003946
7.045115,1,1,35,1225,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,27286,4,325,5.550204
6.518408,4,16,26,676,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,5,1,0,0,0,.3333333,1,0,1,27286,4,1300,5.550204
7.159797,4,16,47,2209,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,3,2,0,0,0,1,1,0,1,27286,4,1300,5.550204
5.426971,5,25,40,1600,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,1.5,0,0,1,27286,4,1625,5.550204
6.442254,3,9,37,1369,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2,1,0,0,0,.5,0,0,1,27286,4,975,5.550204
6.203968,4,16,37,1369,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,4,1,0,0,0,1,1,0,1,27286,4,1300,5.550204
7.08233,3,9,28,784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,0,0,0,.5,1,0,1,27286,4,975,5.550204
5.457633,4,16,29,841,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,27286,4,1300,5.550204
6.631677,5,25,42,1764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,1,0,0,0,.6666667,1,1,1,27286,4,1625,5.550204
5.827064,1,1,62,3844,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,27286,4,325,5.550204
6.068693,9,81,65,4225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5,1,0,1,0,.5,1,1,1,27286,4,2925,5.550204
6.281396,4,16,35,1225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,1,1,1,27292,4,1404,5.550204
7.600457,2,4,64,4096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,0,0,1,1,1,1,1,27292,4,702,5.550204
6.259926,4,16,24,576,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,1,1,1,27292,4,1404,5.550204
5.947824,3,9,80,6400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,3,1,0,0,0,3,1,0,1,27292,4,1053,5.550204
6.447266,3,9,33,1089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,1,2,0,0,1,27292,4,1053,5.550204
5.807205,5,25,29,841,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,1.5,0,0,1,27292,4,1755,5.550204
6.841984,5,25,36,1296,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,4,1,0,0,0,.6666667,1,0,1,27292,4,1755,5.550204
5.697599,6,36,40,1600,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,1,0,0,0,1,1,0,1,27292,4,2106,5.550204
6.921643,4,16,44,1936,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,3,2,1,0,0,.3333333,1,1,1,27292,4,1404,5.550204
6.176054,1,1,77,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,27292,4,351,5.550204
6.188376,3,9,56,3136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,1,0,0,0,0,1,1,1,27292,4,1053,5.550204
6.284806,3,9,31,961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,1,0,0,0,.5,1,0,1,27292,4,1053,5.550204
5.755862,1,1,60,3600,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27501,8,775,5.003946
4.475161,4,16,25,625,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,27501,8,3100,5.003946
5.649755,3,9,72,5184,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,2,1,0,0,27501,8,2325,5.003946
5.767653,1,1,90,8100,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,27501,8,775,5.003946
5.247673,1,1,77,5929,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,27501,8,775,5.003946
5.597582,4,16,23,529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,1,0,1,27501,8,3100,5.003946
5.220464,2,4,80,6400,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,27501,8,1550,5.003946
6.01051,2,4,88,7744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,0,0,0,27501,8,1550,5.003946
4.969832,7,49,45,2025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2.5,0,1,1,27501,8,5425,5.003946
5.864491,2,4,74,5476,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,0,2,1,1,1,27501,8,1550,5.003946
4.859614,6,36,38,1444,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,1,1,1,0,27501,8,4650,5.003946
5.225367,6,36,45,2025,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,1,0,1,0,.5,1,0,0,27501,8,4650,5.003946
5.810517,3,9,48,2304,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,1,.5,1,1,1,27510,4,1797,5.003946
5.691143,4,16,65,4225,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,1,1,1,0,27510,4,2396,5.003946
5.41743,5,25,40,1600,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,1,1.5,1,1,0,27510,4,2995,5.003946
5.365191,8,64,44,1936,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,5,1,1,0,0,.6,0,1,1,27510,4,4792,5.003946
6.660389,1,1,18,324,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,27510,4,599,5.003946
4.983617,10,100,40,1600,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,5,1,0,0,0,1.5,1,0,1,27510,4,5990,5.003946
5.594828,5,25,50,2500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,5,1,1,0,0,.25,1,1,1,27510,4,2995,5.003946
4.878487,9,81,55,3025,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0,0,1,0,1.25,0,0,1,27510,4,5391,5.003946
4.712833,5,25,26,676,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,0,1.5,0,0,0,27510,4,2995,5.003946
4.482607,2,4,75,5625,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,27510,4,1198,5.003946
5.223741,6,36,50,2500,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,27510,4,3594,5.003946
4.791114,4,16,41,1681,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,.3333333,0,1,1,27510,4,2396,5.003946
5.563739,3,9,26,676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,.5,0,0,0,27523,8,1251,5.550204
5.440522,9,81,48,2304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,5,1,0,1,0,.8,1,0,1,27523,8,3753,5.550204
5.66921,8,64,42,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,0,0,0,1.666667,1,0,1,27523,8,3336,5.550204
5.896779,5,25,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,1,0,1,0,1.5,1,1,1,27523,8,2085,5.550204
5.550208,5,25,60,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,2,0,0,0,0,0,1,1,27523,8,2085,5.550204
4.900096,2,4,68,4624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,27523,8,834,5.550204
4.871971,5,25,49,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,.25,0,0,0,27523,8,2085,5.550204
4.340647,7,49,43,1849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1.333333,0,0,0,27523,8,2919,5.550204
5.66044,2,4,25,625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,27523,8,834,5.550204
5.809832,7,49,68,4624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,1,0,1,0,.75,1,1,1,27523,8,2919,5.550204
6.117951,3,9,30,900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,3,1,1,0,0,.5,1,1,1,27523,8,1251,5.550204
5.669824,1,1,61,3721,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,1,0,1,0,0,27523,8,417,5.550204
5.030818,6,36,40,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,1,0,1,0,.5,1,0,1,27543,8,3696,5.550204
6.04103,4,16,62,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,.3333333,1,0,1,27543,8,2464,5.550204
5.486074,3,9,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1,0,1,27543,8,1848,5.550204
5.553441,2,4,15,225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,27543,8,1232,5.550204
6.049099,8,64,55,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,6,3,0,0,0,1,1,0,1,27543,8,4928,5.550204
5.862352,3,9,64,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,1,0,1,27543,8,1848,5.550204
5.432354,3,9,55,3025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,.5,0,1,1,27543,8,1848,5.550204
5.281936,5,25,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,1,0,0,1,4,1,1,1,27543,8,3080,5.550204
5.186468,2,4,16,256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,1,1,1,0,27543,8,1232,5.550204
4.860968,6,36,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,27543,8,3696,5.550204
4.062386,3,9,30,900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,27543,8,1848,5.550204
4.090777,2,4,67,4489,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,27543,8,1232,5.550204
5.241129,11,121,39,1521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1.75,1,1,1,27590,8,6798,5.550204
5.75843,6,36,30,900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,0,0,0,1,2,0,1,1,27590,8,3708,5.550204
5.973973,5,25,34,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,1,0,0,0,.6666667,1,1,1,27590,8,3090,5.550204
5.236401,5,25,38,1444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1.5,0,0,1,27590,8,3090,5.550204
6.054625,4,16,26,676,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,27590,8,2472,5.550204
